,index,Unnamed: 0,Date,ESI,station,SMS-2.0in_mean,SMS-2.0in_count,how
11801,11801,11801,11/18/20,-1.6409781,2182:AL:SCAN,8.214285714,7,both
11802,11802,11802,11/18/20,-1.6726221,2176:AL:SCAN,4.442857143,7,both
11803,11803,11803,11/18/20,-1.3192894,2056:AL:SCAN,30.72857143,7,both
11804,11804,11804,11/18/20,-0.9811223,2179:AL:SCAN,31.17142857,7,both
11805,11805,11805,11/18/20,-1.1421826,2115:AL:SCAN,6.628571429,7,both
11808,11808,11808,11/4/20,-1.396581,2057:AL:SCAN,30.81428571,7,both
11810,11810,11810,11/4/20,-1.6272572,2177:AL:SCAN,53.04285714,7,both
11811,11811,11811,11/4/20,-1.2112302,2113:AL:SCAN,34.1,7,both
11814,11814,11814,11/4/20,-0.58448726,2173:AL:SCAN,27.97142857,7,both
11815,11815,11815,11/4/20,-1.0437266,2180:AL:SCAN,14.88571429,7,both
11817,11817,11817,11/4/20,-1.6189743,2178:AL:SCAN,39.38571429,7,both
11818,11818,11818,11/4/20,-1.735137,2181:AL:SCAN,32.58571429,7,both
11819,11819,11819,11/4/20,-0.5908502,2182:AL:SCAN,8.842857143,7,both
11820,11820,11820,11/4/20,-0.21834545,2176:AL:SCAN,8.6,7,both
11821,11821,11821,11/4/20,-0.8100609,2056:AL:SCAN,38.27142857,7,both
11822,11822,11822,11/4/20,0.5500749,2179:AL:SCAN,32.7,7,both
11823,11823,11823,11/4/20,-1.2130004,2115:AL:SCAN,11.88571429,7,both
11826,11826,11826,9/30/20,-0.008021239,2057:AL:SCAN,32.62857143,7,both
11828,11828,11828,9/30/20,0.74150413,2177:AL:SCAN,50.57142857,7,both
11829,11829,11829,9/30/20,0.3427523,2113:AL:SCAN,31.15714286,7,both
11833,11833,11833,9/30/20,-0.81344444,2180:AL:SCAN,16.92857143,7,both
11835,11835,11835,9/30/20,0.7704843,2178:AL:SCAN,40.01428571,7,both
11838,11838,11838,9/30/20,0.48613816,2176:AL:SCAN,7.214285714,7,both
11839,11839,11839,9/30/20,-0.42476788,2056:AL:SCAN,32.84285714,7,both
11840,11840,11840,9/30/20,-0.29049036,2179:AL:SCAN,33.57142857,7,both
11841,11841,11841,9/30/20,0.46782732,2115:AL:SCAN,13.47142857,7,both
11844,11844,11844,4/15/20,-0.83798987,2057:AL:SCAN,31.12857143,7,both
11845,11845,11845,4/15/20,-0.10517227,2078:AL:SCAN,34.77142857,7,both
11846,11846,11846,4/15/20,-0.554759,2177:AL:SCAN,36.92857143,7,both
11847,11847,11847,4/15/20,0.14164004,2113:AL:SCAN,29.05714286,7,both
11848,11848,11848,4/15/20,1.3866347,2174:AL:SCAN,51.81428571,7,both
11850,11850,11850,4/15/20,0.33485624,2173:AL:SCAN,32.05714286,7,both
11851,11851,11851,4/15/20,0.4432121,2180:AL:SCAN,7.9,7,both
11853,11853,11853,4/15/20,0.3420069,2178:AL:SCAN,31.51428571,7,both
11854,11854,11854,4/15/20,-1.782174,2181:AL:SCAN,20.2,7,both
11856,11856,11856,4/15/20,0.18200168,2176:AL:SCAN,4.1,7,both
11857,11857,11857,4/15/20,0.3844802,2056:AL:SCAN,42.52857143,7,both
11858,11858,11858,4/15/20,0.52270305,2179:AL:SCAN,32.95714286,7,both
11859,11859,11859,4/15/20,0.06677177,2115:AL:SCAN,7.9,7,both
11861,11861,11861,4/15/20,-1.13253,2053:AL:SCAN,38.38571429,7,both
11862,11862,11862,6/17/20,-1.2785392,2057:AL:SCAN,20.01428571,7,both
11864,11864,11864,6/17/20,-0.7225223,2177:AL:SCAN,44.68571429,7,both
11865,11865,11865,6/17/20,-1.4654833,2113:AL:SCAN,21.17142857,7,both
11868,11868,11868,6/17/20,-0.9032164,2173:AL:SCAN,20,7,both
11869,11869,11869,6/17/20,-0.3143124,2180:AL:SCAN,12.67142857,7,both
11871,11871,11871,6/17/20,-0.56662774,2178:AL:SCAN,35.51428571,7,both
11874,11874,11874,6/17/20,-0.7502241,2176:AL:SCAN,6.2,7,both
11875,11875,11875,6/17/20,-1.4615312,2056:AL:SCAN,27.87142857,7,both
11876,11876,11876,6/17/20,-1.462612,2179:AL:SCAN,23.51428571,7,both
11877,11877,11877,6/17/20,-0.5002566,2115:AL:SCAN,6.342857143,7,both
11880,11880,11880,5/20/20,1.8366921,2057:AL:SCAN,27.34285714,7,both
11882,11882,11882,5/20/20,-2.0079582,2177:AL:SCAN,33.25714286,7,both
11883,11883,11883,5/20/20,-0.90162486,2113:AL:SCAN,22.4,7,both
11887,11887,11887,5/20/20,1.5261159,2180:AL:SCAN,9.271428571,7,both
11889,11889,11889,5/20/20,-2.3265936,2178:AL:SCAN,25.05714286,7,both
11892,11892,11892,5/20/20,-0.66669965,2176:AL:SCAN,0.628571429,7,both
11894,11894,11894,5/20/20,-0.08842015,2179:AL:SCAN,17.37142857,7,both
11895,11895,11895,5/20/20,-2.370433,2115:AL:SCAN,4.457142857,7,both
11897,11897,11897,5/20/20,0.49433044,2053:AL:SCAN,34.41428571,7,both
11898,11898,11898,1/22/20,-1.2044364,2057:AL:SCAN,30.9,7,both
11899,11899,11899,1/22/20,-1.0789071,2078:AL:SCAN,36.15714286,7,both
11900,11900,11900,1/22/20,-0.97980815,2177:AL:SCAN,49.61428571,7,both
11901,11901,11901,1/22/20,-1.4326005,2113:AL:SCAN,33.14285714,7,both
11902,11902,11902,1/22/20,-0.27461752,2174:AL:SCAN,51.15714286,7,both
11904,11904,11904,1/22/20,-1.6473911,2173:AL:SCAN,34.1,7,both
11905,11905,11905,1/22/20,0.1258721,2180:AL:SCAN,21.31428571,7,both
11907,11907,11907,1/22/20,-0.3298356,2178:AL:SCAN,36.78571429,7,both
11908,11908,11908,1/22/20,-0.8428398,2181:AL:SCAN,31.48571429,7,both
11910,11910,11910,1/22/20,-0.9223624,2176:AL:SCAN,9.9,7,both
11911,11911,11911,1/22/20,-1.8274618,2056:AL:SCAN,43.28571429,7,both
11912,11912,11912,1/22/20,-1.4288568,2179:AL:SCAN,36.51428571,7,both
11913,11913,11913,1/22/20,-0.55212814,2115:AL:SCAN,22.98571429,7,both
11915,11915,11915,1/22/20,-0.96374035,2053:AL:SCAN,40.27142857,7,both
11916,11916,11916,10/21/20,0.9934187,2057:AL:SCAN,26.04285714,7,both
11918,11918,11918,10/21/20,-0.2462585,2177:AL:SCAN,47.58571429,7,both
11919,11919,11919,10/21/20,0.45443025,2113:AL:SCAN,28.88571429,7,both
11922,11922,11922,10/21/20,0.2662569,2173:AL:SCAN,23.2,7,both
11923,11923,11923,10/21/20,0.8721541,2180:AL:SCAN,12.37142857,7,both
11925,11925,11925,10/21/20,0.49205416,2178:AL:SCAN,36.71428571,7,both
11928,11928,11928,10/21/20,0.54239905,2176:AL:SCAN,6.142857143,7,both
11929,11929,11929,10/21/20,0.7111203,2056:AL:SCAN,27.78571429,7,both
11930,11930,11930,10/21/20,0.079542294,2179:AL:SCAN,27.94285714,7,both
11931,11931,11931,10/21/20,0.50228566,2115:AL:SCAN,9.971428571,7,both
11936,11936,11936,5/27/20,0.8556586,2177:AL:SCAN,48.32857143,7,both
11937,11937,11937,5/27/20,0.8728367,2113:AL:SCAN,30.15714286,7,both
11938,11938,11938,5/27/20,1.7262791,2174:AL:SCAN,47.75714286,7,both
11940,11940,11940,5/27/20,1.4861251,2173:AL:SCAN,21.74285714,7,both
11941,11941,11941,5/27/20,1.2621639,2180:AL:SCAN,14.07142857,7,both
11943,11943,11943,5/27/20,2.3461213,2178:AL:SCAN,28.95714286,7,both
11944,11944,11944,5/27/20,0.822184,2181:AL:SCAN,13.78571429,7,both
11946,11946,11946,5/27/20,0.08122743,2176:AL:SCAN,6.2,7,both
11947,11947,11947,5/27/20,1.6281266,2056:AL:SCAN,40.01428571,7,both
11949,11949,11949,5/27/20,2.3419216,2115:AL:SCAN,7.914285714,7,both
11951,11951,11951,5/27/20,1.5326658,2053:AL:SCAN,26.54285714,7,both
11952,11952,11952,5/6/20,0.33159718,2057:AL:SCAN,27.01428571,7,both
11953,11953,11953,5/6/20,-0.48704618,2078:AL:SCAN,33.02857143,7,both
11954,11954,11954,5/6/20,-0.8638592,2177:AL:SCAN,37,7,both
11955,11955,11955,5/6/20,0.84477127,2113:AL:SCAN,23.82857143,7,both
11956,11956,11956,5/6/20,-0.4232561,2174:AL:SCAN,42.72857143,7,both
11958,11958,11958,5/6/20,0.1581653,2173:AL:SCAN,21.88571429,7,both
11959,11959,11959,5/6/20,-0.7108393,2180:AL:SCAN,6.928571429,7,both
11962,11962,11962,5/6/20,-0.7466817,2181:AL:SCAN,18.68571429,7,both
11964,11964,11964,5/6/20,-0.07746828,2176:AL:SCAN,3.357142857,7,both
11965,11965,11965,5/6/20,0.11845095,2056:AL:SCAN,35.3,7,both
11966,11966,11966,5/6/20,-0.045860544,2179:AL:SCAN,23.72857143,7,both
11967,11967,11967,5/6/20,-0.41887343,2115:AL:SCAN,9,7,both
11969,11969,11969,5/6/20,-0.34013098,2053:AL:SCAN,28.68571429,7,both
11988,11988,11988,10/28/20,2.8689766,2057:AL:SCAN,26.78571429,7,both
11994,11994,11994,10/28/20,0.88304174,2173:AL:SCAN,21.15714286,7,both
11995,11995,11995,10/28/20,0.97577196,2180:AL:SCAN,13.62857143,7,both
11997,11997,11997,10/28/20,2.0442119,2178:AL:SCAN,38.67142857,7,both
11998,11998,11998,10/28/20,0.45673892,2181:AL:SCAN,26.44285714,7,both
11999,11999,11999,10/28/20,0.70571554,2182:AL:SCAN,7.385714286,7,both
12000,12000,12000,10/28/20,0.24448332,2176:AL:SCAN,7.414285714,7,both
12001,12001,12001,10/28/20,1.7399526,2056:AL:SCAN,30.64285714,7,both
12002,12002,12002,10/28/20,1.5019606,2179:AL:SCAN,30.67142857,7,both
12003,12003,12003,10/28/20,1.6202277,2115:AL:SCAN,10.92857143,7,both
12008,12008,12008,6/10/20,1.4727578,2177:AL:SCAN,47.7,7,both
12012,12012,12012,6/10/20,-0.63214326,2173:AL:SCAN,23.97142857,7,both
12015,12015,12015,6/10/20,0.13376063,2178:AL:SCAN,32.62857143,7,both
12019,12019,12019,6/10/20,0.7843227,2056:AL:SCAN,32.52857143,7,both
12020,12020,12020,6/10/20,-2.4776144,2179:AL:SCAN,29.52857143,7,both
12021,12021,12021,6/10/20,1.3814198,2115:AL:SCAN,5.714285714,7,both
12024,12024,12024,1/1/20,-0.3465227,2057:AL:SCAN,30.58571429,7,both
12025,12025,12025,1/1/20,-1.3905675,2078:AL:SCAN,35.02857143,7,both
12026,12026,12026,1/1/20,-0.59410745,2177:AL:SCAN,47.91428571,7,both
12027,12027,12027,1/1/20,-1.529053,2113:AL:SCAN,32.67142857,7,both
12028,12028,12028,1/1/20,-0.4861835,2174:AL:SCAN,52.54285714,7,both
12030,12030,12030,1/1/20,-1.3535511,2173:AL:SCAN,34.35714286,7,both
12031,12031,12031,1/1/20,0.2535098,2180:AL:SCAN,19.6,7,both
12033,12033,12033,1/1/20,-0.9164845,2178:AL:SCAN,34.95714286,7,both
12034,12034,12034,1/1/20,0.18772411,2181:AL:SCAN,27.32857143,7,both
12036,12036,12036,1/1/20,0.004590342,2176:AL:SCAN,10.35714286,7,both
12037,12037,12037,1/1/20,-0.18720269,2056:AL:SCAN,43.91428571,7,both
12038,12038,12038,1/1/20,-0.53955346,2179:AL:SCAN,34.57142857,7,both
12039,12039,12039,1/1/20,-1.1634977,2115:AL:SCAN,20.5,7,both
12041,12041,12041,1/1/20,-1.1661953,2053:AL:SCAN,40.01428571,7,both
12042,12042,12042,4/22/20,-1.0661883,2057:AL:SCAN,30.12857143,7,both
12043,12043,12043,4/22/20,0.24410297,2078:AL:SCAN,35.67142857,7,both
12044,12044,12044,4/22/20,0.15925103,2177:AL:SCAN,42.04285714,7,both
12045,12045,12045,4/22/20,-1.3308519,2113:AL:SCAN,31.27142857,7,both
12046,12046,12046,4/22/20,-0.29399356,2174:AL:SCAN,48.42857143,7,both
12048,12048,12048,4/22/20,0.40810812,2173:AL:SCAN,31.12857143,7,both
12049,12049,12049,4/22/20,0.035703424,2180:AL:SCAN,8.914285714,7,both
12052,12052,12052,4/22/20,-2.4398642,2181:AL:SCAN,17.04285714,7,both
12054,12054,12054,4/22/20,-0.49296203,2176:AL:SCAN,6.585714286,7,both
12055,12055,12055,4/22/20,-0.31797484,2056:AL:SCAN,42.74285714,7,both
12056,12056,12056,4/22/20,-1.7655599,2179:AL:SCAN,31.87142857,7,both
12057,12057,12057,4/22/20,0.3242537,2115:AL:SCAN,17.47142857,7,both
12058,12058,12058,4/22/20,0.592885,2175:AL:SCAN,7.371428571,7,both
12059,12059,12059,4/22/20,-0.21511875,2053:AL:SCAN,39.87142857,7,both
12060,12060,12060,1/29/20,1.1213357,2057:AL:SCAN,31.52857143,7,both
12061,12061,12061,1/29/20,0.5099396,2078:AL:SCAN,35.61428571,7,both
12062,12062,12062,1/29/20,1.569682,2177:AL:SCAN,49.27142857,7,both
12063,12063,12063,1/29/20,0.83884865,2113:AL:SCAN,32.9,7,both
12064,12064,12064,1/29/20,0.53559095,2174:AL:SCAN,49.78571429,7,both
12066,12066,12066,1/29/20,1.1082953,2173:AL:SCAN,33.58571429,7,both
12067,12067,12067,1/29/20,1.5058222,2180:AL:SCAN,20.11428571,7,both
12069,12069,12069,1/29/20,1.224033,2178:AL:SCAN,36.85714286,7,both
12070,12070,12070,1/29/20,0.8325029,2181:AL:SCAN,31.61428571,7,both
12072,12072,12072,1/29/20,1.1465812,2176:AL:SCAN,10.48571429,7,both
12073,12073,12073,1/29/20,0.38436726,2056:AL:SCAN,44.57142857,7,both
12074,12074,12074,1/29/20,0.6848326,2179:AL:SCAN,36.38571429,7,both
12075,12075,12075,1/29/20,0.9160819,2115:AL:SCAN,14.38571429,7,both
12077,12077,12077,1/29/20,1.4298409,2053:AL:SCAN,39.88571429,7,both
12078,12078,12078,12/30/20,-0.77174383,2057:AL:SCAN,31.18571429,7,both
12080,12080,12080,12/30/20,0.2661877,2177:AL:SCAN,55.57142857,7,both
12081,12081,12081,12/30/20,-1.011701,2113:AL:SCAN,36.45714286,7,both
12084,12084,12084,12/30/20,-1,2173:AL:SCAN,36.72857143,7,both
12085,12085,12085,12/30/20,-0.9999982,2180:AL:SCAN,14.8,7,both
12087,12087,12087,12/30/20,0.25111046,2178:AL:SCAN,38.68571429,7,both
12088,12088,12088,12/30/20,-1.4140766,2181:AL:SCAN,32.81428571,7,both
12089,12089,12089,12/30/20,-1,2182:AL:SCAN,9.271428571,7,both
12090,12090,12090,12/30/20,-0.84239364,2176:AL:SCAN,8.914285714,7,both
12091,12091,12091,12/30/20,-1.1244504,2056:AL:SCAN,42.17142857,7,both
12092,12092,12092,12/30/20,-0.52843827,2179:AL:SCAN,33.11428571,7,both
12093,12093,12093,12/30/20,0.047133468,2115:AL:SCAN,13.48571429,7,both
12096,12096,12096,8/5/20,-1.2664601,2057:AL:SCAN,29.78571429,7,both
12098,12098,12098,8/5/20,0.098009005,2177:AL:SCAN,38.47142857,7,both
12099,12099,12099,8/5/20,-0.33880296,2113:AL:SCAN,29.6,7,both
12100,12100,12100,8/5/20,-0.12590511,2174:AL:SCAN,40.54285714,7,both
12103,12103,12103,8/5/20,-0.41644284,2180:AL:SCAN,16.34285714,7,both
12105,12105,12105,8/5/20,-0.6758094,2178:AL:SCAN,34.47142857,7,both
12108,12108,12108,8/5/20,0.27219626,2176:AL:SCAN,7.557142857,7,both
12109,12109,12109,8/5/20,-0.09396332,2056:AL:SCAN,20.17142857,7,both
12110,12110,12110,8/5/20,0.5298343,2179:AL:SCAN,12.7,7,both
12111,12111,12111,8/5/20,0.14125247,2115:AL:SCAN,11.6,7,both
12114,12114,12114,9/9/20,1.0746977,2057:AL:SCAN,29.84285714,7,both
12116,12116,12116,9/9/20,0.4748055,2177:AL:SCAN,35.88571429,7,both
12121,12121,12121,9/9/20,0.009277448,2180:AL:SCAN,13.44285714,7,both
12123,12123,12123,9/9/20,0.8553062,2178:AL:SCAN,36.41428571,7,both
12126,12126,12126,9/9/20,0.25128385,2176:AL:SCAN,3.9,7,both
12127,12127,12127,9/9/20,0.2722861,2056:AL:SCAN,25.42857143,7,both
12128,12128,12128,9/9/20,0.75291705,2179:AL:SCAN,28.02857143,7,both
12129,12129,12129,9/9/20,0.07362364,2115:AL:SCAN,7.914285714,7,both
12132,12132,12132,4/8/20,0.01741928,2057:AL:SCAN,24.75714286,7,both
12133,12133,12133,4/8/20,0.9998677,2078:AL:SCAN,32.72857143,7,both
12134,12134,12134,4/8/20,-0.80752087,2177:AL:SCAN,31.17142857,7,both
12135,12135,12135,4/8/20,1.7457398,2113:AL:SCAN,29.54285714,7,both
12136,12136,12136,4/8/20,0.46147802,2174:AL:SCAN,49.41428571,7,both
12138,12138,12138,4/8/20,1.4771981,2173:AL:SCAN,28.5,7,both
12139,12139,12139,4/8/20,1.2633218,2180:AL:SCAN,4.285714286,7,both
12141,12141,12141,4/8/20,0.2410565,2178:AL:SCAN,25.81428571,7,both
12142,12142,12142,4/8/20,0.097597085,2181:AL:SCAN,24.24285714,7,both
12144,12144,12144,4/8/20,1.1345778,2176:AL:SCAN,1.985714286,7,both
12145,12145,12145,4/8/20,1.4107636,2056:AL:SCAN,41.37142857,7,both
12146,12146,12146,4/8/20,1.2163846,2179:AL:SCAN,32.61428571,7,both
12147,12147,12147,4/8/20,0.38260847,2115:AL:SCAN,4.585714286,7,both
12148,12148,12148,4/8/20,1.2423003,2175:AL:SCAN,6.542857143,7,both
12149,12149,12149,4/8/20,1.0318743,2053:AL:SCAN,39.48571429,7,both
12150,12150,12150,11/25/20,-0.8709443,2057:AL:SCAN,20.58571429,7,both
12152,12152,12152,11/25/20,-0.4227395,2177:AL:SCAN,33.27142857,7,both
12153,12153,12153,11/25/20,-0.6124044,2113:AL:SCAN,28.78571429,7,both
12156,12156,12156,11/25/20,-1.34702,2173:AL:SCAN,30.27142857,7,both
12157,12157,12157,11/25/20,-0.58691806,2180:AL:SCAN,8.571428571,7,both
12159,12159,12159,11/25/20,-0.15096068,2178:AL:SCAN,33.35714286,7,both
12160,12160,12160,11/25/20,-0.5157101,2181:AL:SCAN,20.31428571,7,both
12161,12161,12161,11/25/20,-0.6891883,2182:AL:SCAN,5.285714286,7,both
12162,12162,12162,11/25/20,-1.0640823,2176:AL:SCAN,2.742857143,7,both
12163,12163,12163,11/25/20,-0.5170602,2056:AL:SCAN,28.08571429,7,both
12164,12164,12164,11/25/20,-0.95796233,2179:AL:SCAN,27.35714286,7,both
12165,12165,12165,11/25/20,-0.3644673,2115:AL:SCAN,5.171428571,7,both
12168,12168,12168,2/19/20,1.8134366,2057:AL:SCAN,31.47142857,7,both
12169,12169,12169,2/19/20,1.3596767,2078:AL:SCAN,39.41428571,7,both
12170,12170,12170,2/19/20,-0.10349546,2177:AL:SCAN,54.48571429,7,both
12171,12171,12171,2/19/20,1.2708524,2113:AL:SCAN,34.94285714,7,both
12172,12172,12172,2/19/20,0.5204494,2174:AL:SCAN,54.54285714,7,both
12174,12174,12174,2/19/20,-0.8993045,2173:AL:SCAN,35.81428571,7,both
12175,12175,12175,2/19/20,-0.28929436,2180:AL:SCAN,20.7,7,both
12177,12177,12177,2/19/20,-0.27669102,2178:AL:SCAN,39.38571429,7,both
12178,12178,12178,2/19/20,-0.46909106,2181:AL:SCAN,31.97142857,7,both
12180,12180,12180,2/19/20,-0.25476444,2176:AL:SCAN,11.88571429,7,both
12181,12181,12181,2/19/20,1.6300675,2056:AL:SCAN,44.6,7,both
12182,12182,12182,2/19/20,0.8658486,2179:AL:SCAN,36.6,7,both
12183,12183,12183,2/19/20,-0.38598624,2115:AL:SCAN,24.38571429,7,both
12185,12185,12185,2/19/20,1.6678412,2053:AL:SCAN,40.41428571,7,both
12186,12186,12186,10/14/20,0.68475837,2057:AL:SCAN,31.42857143,7,both
12188,12188,12188,10/14/20,0.10101261,2177:AL:SCAN,51.24285714,7,both
12189,12189,12189,10/14/20,1.7663226,2113:AL:SCAN,30.28571429,7,both
12192,12192,12192,10/14/20,1.1474663,2173:AL:SCAN,26.34285714,7,both
12193,12193,12193,10/14/20,-0.638199,2180:AL:SCAN,13.95714286,7,both
12195,12195,12195,10/14/20,-0.002283184,2178:AL:SCAN,38.87142857,7,both
12198,12198,12198,10/14/20,-2.2146285,2176:AL:SCAN,7.714285714,7,both
12199,12199,12199,10/14/20,0.5180677,2056:AL:SCAN,30.07142857,7,both
12200,12200,12200,10/14/20,0.26561376,2179:AL:SCAN,30.65714286,7,both
12201,12201,12201,10/14/20,0.16335846,2115:AL:SCAN,13.3,7,both
12206,12206,12206,3/18/20,-0.7271024,2177:AL:SCAN,47.98571429,7,both
12208,12208,12208,3/18/20,-0.8172929,2174:AL:SCAN,52.62857143,7,both
12211,12211,12211,3/18/20,1.1677804,2180:AL:SCAN,7.028571429,7,both
12213,12213,12213,3/18/20,-0.55615926,2178:AL:SCAN,35.28571429,7,both
12214,12214,12214,3/18/20,0.7645783,2181:AL:SCAN,22.2,7,both
12222,12222,12222,3/4/20,0.6630615,2057:AL:SCAN,30.57142857,7,both
12223,12223,12223,3/4/20,0.45041335,2078:AL:SCAN,35.77142857,7,both
12224,12224,12224,3/4/20,-0.13824251,2177:AL:SCAN,52.9,7,both
12225,12225,12225,3/4/20,1.2350016,2113:AL:SCAN,33.31428571,7,both
